6.8;29.2;1995-11-08;07:14:18 AM;1.82;95.06;OFF W COAST OF NORTHERN SUMATERA;448089;815843658
7.1;166.2;1995-10-21;02:38:57 AM;16.83;-93.53;CHIAPAS, MEXICO;470160;814268337
6.7;21;1995-10-19;02:41:37 AM;28.11;130.23;RYUKYU ISLANDS;466659;814095697
6.9;37;1995-10-18;10:37:28 AM;28.1;130.43;RYUKYU ISLANDS;464459;814037848
7.9;42.3;1995-10-09;03:35:55 PM;19.12;-104.2;NEAR COAST OF JALISCO, MEXICO;454963;813278155
6.4;37.8;1995-10-03;12:45:01 PM;-2.78;-77.86;PERU-ECUADOR BORDER REGION;445017;812749501
6.5;39.1;1995-09-23;10:31:53 PM;-10.71;-78.58;NEAR COAST OF PERU;458099;811920713
6.4;8.5;1995-09-17;05:09:20 PM;-17.12;66.69;MAURITIUS-REUNION REGION;453075;811382960
7.4;44.4;1995-09-14;02:04:34 PM;16.88;-98.6;NEAR COAST OF GUERRERO, MEXICO;450953;811112674
6.4;32.1;1995-08-31;05:10:37 PM;-15.81;166.41;VANUATU ISLANDS;466269;809914237
6.6;12.2;1995-08-28;10:46:14 AM;26.27;-110.36;GULF OF CALIFORNIA;464354;809631974
7.1;613.9;1995-08-23;07:06:04 AM;18.81;145.23;MARIANA ISLANDS;460019;809186764
6.5;105.6;1995-08-19;09:43:30 PM;5.18;-75.57;COLOMBIA;457215;808893810
7.6;46.6;1995-08-16;10:27:30 AM;-5.82;154.17;SOLOMON ISLANDS;453289;808594050
7.2;77.9;1995-08-16;11:10:29 PM;-5.79;154.3;SOLOMON ISLANDS;453928;808639829
6.5;43.2;1995-08-16;04:24:29 PM;-5.42;153.72;NEW IRELAND REGION, P.N.G.;453626;808615469
8;42.6;1995-07-30;05:11:23 AM;-23.3;-70.21;NEAR COAST OF NORTHERN CHILE;464259;807106283
6.7;33;1995-07-30;05:26:39 AM;-23.23;-70.48;NEAR COAST OF NORTHERN CHILE;464306;807107199
6.4;93.6;1995-07-28;02:29:10 PM;-21.27;-175.36;TONGA ISLANDS;462899;806966950
6.4;86.3;1995-07-26;11:42:04 PM;2.52;127.71;NORTHERN MOLUCCA SEA;461749;806827324
6.5;31;1995-07-12;03:46:59 PM;-23.23;170.83;LOYALTY ISLANDS REGION;450964;805589219
6.8;12.5;1995-07-11;09:46:39 PM;21.98;99.2;MYANMAR-CHINA BORDER REGION;450311;805524399
7.2;38.4;1995-07-03;07:50:50 PM;-29.35;-177.55;KERMADEC ISLANDS, NEW ZEALAND;443451;804826250
6.6;134;1995-06-29;12:24:02 PM;-19.49;169.26;VANUATU ISLANDS;438621;804453842
6.8;403.8;1995-06-24;06:58:08 AM;-3.96;153.91;NEW IRELAND REGION, P.N.G.;435052;804002288
6.7;10;1995-06-21;03:28:51 PM;-61.75;154.55;BALLENY ISLANDS REGION;433192;803773731
6.4;32.4;1995-05-31;04:08:40 PM;19;-107.41;OFF COAST OF JALISCO, MEXICO;443639;801961720
7.1;7.7;1995-05-27;01:03:52 PM;52.6;142.85;SAKHALIN ISLAND;440454;801605032
6.6;10;1995-05-23;10:10:12 PM;-55.88;-3.38;SOUTHERN MID-ATLANTIC RIDGE;438456;801292212
6.7;12.2;1995-05-18;12:06:27 AM;-0.84;-22.01;CENTRAL MID-ATLANTIC RIDGE;433226;800780787
7.3;30.4;1995-05-16;08:12:45 PM;-22.98;169.89;LOYALTY ISLANDS REGION;431106;800680365
6.5;11.2;1995-05-14;11:33:18 AM;-8.41;125.11;TIMOR REGION, INDONESIA;428441;800476398
6.4;13.9;1995-05-13;08:47:13 AM;40.17;21.69;GREECE;426354;800380033
6.4;117.6;1995-05-06;01:59:07 AM;24.96;95.29;MYANMAR;419950;799750747
7;5.3;1995-05-05;03:53:43 AM;12.63;125.28;SAMAR, PHILIPPINE ISLANDS;418550;799671223
6.7;116.9;1995-05-02;06:06:07 AM;-3.78;-76.93;NORTHERN PERU;414781;799419967
6.6;0.9;1995-04-23;05:07:58 AM;12.37;125.49;SAMAR, PHILIPPINE ISLANDS;434259;798638878
6.4;0.5;1995-04-23;02:55:52 AM;51.32;179.71;RAT ISLANDS, ALEUTIAN ISLANDS;434137;798630952
7.1;20.7;1995-04-21;12:34:46 AM;12.07;125.58;SAMAR, PHILIPPINE ISLANDS;431449;798449686
6.7;20.1;1995-04-21;12:09:54 AM;12.01;125.67;SAMAR, PHILIPPINE ISLANDS;431380;798448194
6.6;27.4;1995-04-21;05:17:01 AM;12.03;125.87;SAMAR, PHILIPPINE ISLANDS;432013;798466621
6.6;98.2;1995-04-20;08:45:11 AM;6.26;126.84;MINDANAO, PHILIPPINE ISLANDS;430906;798392711
6.7;23.1;1995-04-17;11:28:06 PM;45.88;151.3;KURIL ISLANDS;429325;798186486
6.5;10;1995-04-14;01:15:17 PM;-60.77;-20.02;EAST OF SOUTH SANDWICH ISLANDS;426791;797890517
7.4;47;1995-04-07;10:06:59 PM;-15.34;-173.52;TONGA ISLANDS;421082;797317619
6.8;39.1;1995-03-19;11:53:15 PM;-4.16;135.1;IRIAN JAYA REGION, INDONESIA;428674;795685995
6.4;10;1995-02-19;04:03:16 AM;40.56;-125.53;OFF COAST OF NORTHERN CALIFORNIA;435446;793195396
6.7;34.8;1995-02-13;03:04:26 PM;-1.32;127.52;HALMAHERA, INDONESIA;430669;792716666
6.4;77.1;1995-02-08;06:40:25 PM;4.13;-76.6;COLOMBIA;424429;792297625
7;21;1995-02-05;10:51:05 PM;-37.66;178.89;OFF E. COAST OF N. ISLAND, N.Z.;417797;792053465
6.4;10;1995-02-03;02:31:35 AM;-62.71;155.7;BALLENY ISLANDS REGION;415392;791807495
6.7;22.3;1995-01-27;08:16:52 PM;-4.44;134.48;IRIAN JAYA REGION, INDONESIA;409735;791266612
6.5;36.6;1995-01-19;03:05:06 PM;5.09;-72.94;COLOMBIA;403307;790556706
6.8;19;1995-01-16;08:46:51 PM;34.55;135.04;NEAR S. COAST OF WESTERN HONSHU;398309;790318011
6.9;50.6;1995-01-06;10:37:37 PM;40.23;142.23;NEAR EAST COAST OF HONSHU, JAPAN;389076;789460657
6.5;7.3;1995-01-01;06:59:54 AM;40.65;143.6;OFF EAST COAST OF HONSHU, JAPAN;383725;788972394
7.7;1.4;1994-12-28;12:19:19 PM;40.48;143.49;OFF EAST COAST OF HONSHU, JAPAN;407943;788645959
6.4;20.8;1994-12-28;10:37:47 PM;40.29;143.66;OFF EAST COAST OF HONSHU, JAPAN;409151;788683067
6.4;220.5;1994-12-27;05:32:51 PM;-32.05;179.86;SOUTH OF KERMADEC ISLANDS;407591;788578371
6.5;10.7;1994-12-15;11:20:19 AM;-37.46;177.59;OFF E. COAST OF N. ISLAND, N.Z.;396019;787519219
6.5;53.8;1994-12-10;04:17:39 PM;18.12;-101.43;GUERRERO, MEXICO;391775;787105059
6.5;567.7;1994-11-15;08:18:11 PM;-5.62;110.26;JAVA SEA;399095;784959491
7;31.5;1994-11-14;07:15:30 PM;13.55;121.14;MINDORO, PHILIPPINE ISLANDS;397966;784869330
6.5;17.7;1994-11-05;02:16:02 AM;-57.25;157.63;MACQUARIE ISLANDS REGION;387366;784030562
6.6;506.3;1994-10-27;10:20:27 PM;-25.81;179.35;SOUTH OF FIJI ISLANDS;419907;783321627
6.7;102.1;1994-10-16;05:09:59 AM;45.74;149.21;KURIL ISLANDS;408648;782309399
6.4;43.1;1994-10-13;05:04:29 AM;-1.18;127.89;HALMAHERA, INDONESIA;405083;782049869
6.4;25.6;1994-10-12;06:43:41 AM;13.86;124.58;LUZON, PHILIPPINE ISLANDS;403819;781969421
7.1;0;1994-10-09;07:55:34 AM;43.89;147.95;KURIL ISLANDS;398377;781714534
6.8;16.6;1994-10-08;09:44:07 PM;-1.21;127.99;HALMAHERA, INDONESIA;397690;781677847
8.2;28;1994-10-04;01:22:57 PM;43.66;147.38;KURIL ISLANDS;386277;781302177
6.4;10;1994-10-01;04:35:19 PM;-17.73;167.68;VANUATU ISLANDS;383903;781054519
6.6;660.5;1994-09-28;04:39:53 PM;-5.76;110.42;JAVA SEA;404491;780795593
6.8;19;1994-09-16;06:20:19 AM;22.52;118.75;TAIWAN REGION;395230;779721619
7.1;10;1994-09-01;03:15:53 PM;40.44;-125.69;OFF COAST OF NORTHERN CALIFORNIA;383820;778457753
6.6;18.6;1994-08-28;06:37:20 PM;44.78;150.04;EAST OF KURIL ISLANDS;381345;778124240
6.5;558.3;1994-08-19;10:02:51 AM;-26.6;-63.38;SANTIAGO DEL ESTERO PROV., ARG.;374690;777315771
6.4;14.7;1994-08-18;04:42:57 AM;44.63;150.14;EAST OF KURIL ISLANDS;373570;777210177
6.6;89.9;1994-07-25;10:00:24 PM;-56.37;-27.38;SOUTH SANDWICH ISLANDS REGION;377768;775198824
7.3;458.8;1994-07-21;06:36:30 PM;42.37;132.91;NEAR SOUTHEAST COAST OF RUSSIA;375129;774840990
6.8;7;1994-07-16;04:44:16 AM;24.48;121.78;TAIWAN;371735;774359056
7.1;31.4;1994-07-13;02:35:56 AM;-16.64;167.48;VANUATU ISLANDS;369366;774092156
6.4;150.4;1994-07-13;11:45:22 AM;-7.5;127.85;BANDA SEA;369757;774125122
6.7;11;1994-06-18;03:25:15 AM;-43.11;171.61;SOUTH ISLAND, NEW ZEALAND;377499;771935115
8.2;640;1994-06-09;12:33:16 AM;-13.87;-67.51;NORTHERN BOLIVIA;369471;771147196
7.9;8;1994-06-08;06:48:44 AM;24.47;121.75;TAIWAN;368764;771083324
6.7;32.6;1994-06-06;08:47:43 PM;2.99;-76.03;COLOMBIA;367412;770960863
6.4;19.9;1994-06-05;01:09:31 AM;24.46;121.86;TAIWAN;365112;770803771
7.8;38.9;1994-06-02;06:17:37 PM;-10.41;112.93;SOUTH OF JAWA, INDONESIA;362624;770606257
6.4;40;1994-05-29;02:11:51 PM;20.54;94.18;MYANMAR;382168;770245911
6.5;33;1994-05-25;04:03:41 AM;-4.19;135.51;IRIAN JAYA REGION, INDONESIA;378799;769863821
6.6;16;1994-05-24;04:00:42 AM;23.91;122.45;TAIWAN REGION;377237;769777242
6.5;21.1;1994-05-11;08:18:15 AM;-2.02;99.78;SOUTHERN SUMATERA, INDONESIA;368449;768669495
6.9;604.2;1994-05-10;06:36:28 AM;-28.51;-63.02;SANTIAGO DEL ESTERO PROV., ARG.;367737;768576988
6.9;554.4;1994-04-29;07:11:29 AM;-28.25;-63.22;SANTIAGO DEL ESTERO PROV., ARG.;380138;767628689
6.7;56.9;1994-04-21;03:51:48 AM;-5.74;154.08;SOLOMON ISLANDS;374705;766925508
6.7;49.3;1994-04-18;05:29:56 PM;-6.49;154.92;SOLOMON ISLANDS;373002;766715396
6.4;13.3;1994-04-08;01:10:40 AM;40.57;143.75;OFF EAST COAST OF HONSHU, JAPAN;365874;765792640
6.5;570.5;1994-03-31;10:40:51 PM;-21.99;-179.52;FIJI ISLANDS REGION;359901;765182451
6.4;23.2;1994-03-15;03:36:21 AM;11.16;-88.08;OFF COAST OF CENTRAL AMERICA;349853;763731381
7;10;1994-03-14;04:30:16 AM;-1.11;-23.54;CENTRAL MID-ATLANTIC RIDGE;349323;763648216
6.9;190.1;1994-03-14;08:51:27 PM;15.9;-92.44;MEXICO-GUATEMALA BORDER REGION;349728;763707087
7.5;533.9;1994-03-09;11:28:04 PM;-17.95;-178.43;FIJI ISLANDS REGION;345573;763284484
6.4;13.3;1994-02-16;06:48:59 AM;-19.28;168.51;VANUATU ISLANDS;350585;761410139
6.4;19.5;1994-02-15;09:11:56 PM;-20.41;168.87;LOYALTY ISLANDS;350348;761375516
7;27.7;1994-02-12;05:58:24 PM;-20.56;169.34;VANUATU ISLANDS;348447;761104704
6.6;15;1994-02-12;04:16:27 AM;-10.76;-128.84;SOUTH PACIFIC OCEAN;347989;761055387
6.9;223.7;1994-02-11;09:17:33 PM;-18.81;169.16;VANUATU ISLANDS;347782;761030253
7;19.6;1994-01-21;02:24:29 AM;1.03;127.78;HALMAHERA, INDONESIA;354805;759147869
6.7;15.9;1994-01-17;12:30:54 PM;34.14;-118.58;SOUTHERN CALIFORNIA;350828;758838654
6.9;604.9;1994-01-10;03:53:50 PM;-13.34;-69.41;PERU-BOLIVIA BORDER REGION;346493;758246030
6.8;31;1993-12-09;04:32:21 AM;0.49;126.03;NORTHERN MOLUCCA SEA;346429;755440341
6.6;38.4;1993-12-09;11:38:30 AM;0.42;125.91;NORTHERN MOLUCCA SEA;346729;755465910
7;34;1993-11-13;01:18:04 AM;51.91;158.66;NEAR EAST COAST OF KAMCHATKA;350281;753182284
6.7;33;1993-10-25;10:27:04 AM;-5.93;145.98;EASTERN NEW GUINEA REG., P.N.G.;330812;751570024
6.7;39;1993-10-24;07:52:18 AM;16.83;-98.73;NEAR COAST OF GUERRERO, MEXICO;329862;751474338
6.6;24.4;1993-10-13;02:06:00 AM;-5.9;146.03;EASTERN NEW GUINEA REG., P.N.G.;320111;750503160
6.8;366.7;1993-10-11;03:54:22 PM;32.05;137.97;SOUTH OF HONSHU, JAPAN;319177;750380062
6.6;35.9;1993-10-05;05:09:48 AM;-6.13;128.97;BANDA SEA;314074;749822988
6.4;135.7;1993-09-29;11:16:07 AM;0.49;121.59;MINAHASSA PENINSULA, SULAWESI;335916;749326567
6.6;17.3;1993-09-27;01:37:30 PM;-53.64;-51.49;SOUTH ATLANTIC OCEAN;334729;749162250
7.2;35.7;1993-09-10;07:12:55 PM;14.74;-92.69;NEAR COAST OF CHIAPAS, MEXICO;319329;747713575
6.5;30.3;1993-09-07;02:48:53 AM;-31.79;-179.46;KERMADEC ISLANDS REGION;315804;747395333
6.8;65.8;1993-09-03;12:35:05 PM;14.57;-92.81;NEAR COAST OF CHIAPAS, MEXICO;312773;747084905
7;8.4;1993-08-10;12:51:51 AM;-45.06;166.91;OFF W. COAST OF S. ISLAND, N.Z.;321301;744969111
7;211.7;1993-08-09;12:42:47 PM;36.35;70.87;HINDU KUSH REGION, AFGHANISTAN;320769;744925367
6.4;215.5;1993-08-09;11:38:31 AM;36.43;70.72;HINDU KUSH REGION, AFGHANISTAN;320688;744921511
7.5;66.5;1993-08-08;08:34:25 AM;12.93;144.82;SOUTH OF MARIANA ISLANDS;319428;744824065
6.5;25.7;1993-08-07;07:42:44 PM;42.04;139.86;HOKKAIDO, JAPAN REGION;318623;744777764
6.4;149.5;1993-08-07;12:00:36 AM;26.61;125.67;NORTHEAST OF TAIWAN;317658;744706836
6.5;15.4;1993-08-04;11:31:15 AM;-1.66;99.6;SOUTHERN SUMATERA, INDONESIA;314650;744489075
7.3;7.6;1993-07-12;01:17:10 PM;42.89;139.23;HOKKAIDO, JAPAN REGION;319620;742508230
6.6;52.4;1993-07-11;01:36:22 PM;-25.23;-70.05;NEAR COAST OF NORTHERN CHILE;318510;742422982
6.7;36.3;1993-06-30;11:47:37 PM;-20.9;172.86;VANUATU ISLANDS REGION;335094;741509257
6.7;10.7;1993-06-18;05:57:46 PM;-28.68;-176.85;KERMADEC ISLANDS REGION;325962;740451466
6.6;15.6;1993-06-18;11:52:53 AM;-28.58;-176.76;KERMADEC ISLANDS REGION;325699;740429573
6.4;90;1993-06-09;12:31:54 AM;-9.28;111.01;SOUTH OF JAWA, INDONESIA;318644;739611114
7.1;75.2;1993-06-08;01:03:36 PM;51.18;157.82;NEAR EAST COAST OF KAMCHATKA;318210;739569816
6.5;66.1;1993-06-06;01:23:27 PM;15.74;146.56;MARIANA ISLANDS;316576;739398207
6.4;12;1993-05-29;06:50:13 AM;19.1;-26.48;NORTH ATLANTIC OCEAN;309166;738683413
7;215.3;1993-05-24;11:51:26 PM;-22.89;-66.52;JUJUY PROVINCE, ARGENTINA;305249;738312686
6.8;187.5;1993-05-18;10:19:35 AM;19.92;122.47;PHILIPPINE ISLANDS REGION;299823;737745575
6.6;21.3;1993-05-16;09:44:48 PM;-15.29;-173.29;TONGA ISLANDS;298415;737613888
6.8;12.3;1993-05-15;09:52:22 PM;51.34;-178.69;ANDREANOF ISLANDS, ALEUTIAN IS.;297483;737527942
6.9;33.3;1993-05-13;11:59:47 AM;55;-160.39;ALASKA PENINSULA;295458;737319587
7;56.7;1993-05-11;06:26:50 PM;7.23;126.65;MINDANAO, PHILIPPINE ISLANDS;294123;737170010
6.4;12.9;1993-05-02;11:26:55 AM;-56.41;-24.58;SOUTH SANDWICH ISLANDS REGION;286741;736367215
6.8;75.7;1993-04-19;09:01:54 PM;4.02;128.27;NORTH OF HALMAHERA, INDONESIA;299493;735278514
6.9;563.6;1993-04-16;02:08:38 PM;-17.76;-178.85;FIJI ISLANDS REGION;296835;734994518
6.7;19.2;1993-03-15;04:08:56 PM;-26.69;-70.91;NEAR COAST OF NORTHERN CHILE;296761;732240536
7.1;20.4;1993-03-06;03:05:49 AM;-10.94;164.19;SANTA CRUZ ISLANDS REGION;289606;731415949
6.6;18.2;1993-03-06;10:02:07 AM;-26.52;-177.34;SOUTH OF FIJI ISLANDS;289856;731440927
6.6;31.6;1993-02-07;01:27:45 PM;37.64;137.31;NEAR WEST COAST OF HONSHU, JAPAN;289682;729120465
6.4;33;1993-01-20;05:31:15 PM;-7.18;128.6;BANDA SEA;303534;727579875
6.6;446.6;1993-01-19;02:39:26 PM;38.68;133.56;SEA OF JAPAN;302734;727483166
6.4;182.4;1993-01-18;01:18:09 AM;18.31;145.73;MARIANA ISLANDS;301485;727348689
7.5;103.9;1993-01-15;11:06:06 AM;42.95;144.2;HOKKAIDO, JAPAN REGION;299091;727124766
6.7;77.2;1993-01-10;02:39:02 PM;-59.32;-26.35;SOUTH SANDWICH ISLANDS REGION;293492;726705542
6.4;16.4;1992-12-31;08:17:07 PM;-32.13;-178.07;SOUTH OF KERMADEC ISLANDS;284841;725861827
7.1;65.9;1992-12-20;08:52:45 PM;-6.57;130.43;BANDA SEA;275999;724913565
7.4;27.7;1992-12-12;05:29:26 AM;-8.48;121.9;FLORES REGION, INDONESIA;269340;724166966
6.5;11.7;1992-11-28;03:13:33 AM;-31.28;-71.98;NEAR COAST OF CENTRAL CHILE;283655;722949213
6.5;20.1;1992-11-21;10:39:33 PM;-56.62;-26.2;SOUTH SANDWICH ISLANDS REGION;278332;722414373
6.6;12.8;1992-11-08;03:43:20 AM;-15.73;-179.72;FIJI ISLANDS REGION;267209;721223000
6.5;37.8;1992-10-31;02:34:26 PM;-2.36;141.23;NEAR N COAST OF NEW GUINEA, PNG.;285340;720570866
6.5;418.5;1992-10-30;02:49:50 AM;29.95;139.1;SOUTH OF HONSHU, JAPAN;284978;720442190
6.5;18.7;1992-10-24;08:23:00 AM;-29.64;-177.35;KERMADEC ISLANDS, NEW ZEALAND;280829;719940180
6.5;15.7;1992-10-22;11:08:27 PM;-30.07;-177.03;KERMADEC ISLANDS, NEW ZEALAND;279470;719820507
7.2;10;1992-10-18;03:11:59 PM;7.15;-76.84;NORTHERN COLOMBIA;275165;719446319
6.6;14.3;1992-10-17;08:32:40 AM;6.88;-76.76;NORTHERN COLOMBIA;273792;719335960
6.8;59.8;1992-10-15;10:37:09 PM;-14.54;166.68;VANUATU ISLANDS;272617;719213829
7.1;137.5;1992-10-11;07:24:27 PM;-19.26;168.91;VANUATU ISLANDS;269278;718856667
6.4;42.7;1992-09-28;02:06:04 PM;24.07;122.65;TAIWAN REGION;282067;717714364
6.7;27.7;1992-09-26;10:15:57 PM;1.3;129.13;HALMAHERA, INDONESIA;280704;717570957
6.7;50;1992-09-02;01:51:04 AM;11.29;-93.08;OFF COAST OF MEXICO;261775;715423864
6.4;571.8;1992-08-30;08:09:06 PM;-17.92;-178.71;FIJI ISLANDS REGION;283521;715230546
6.9;15.5;1992-08-28;06:18:46 PM;-0.99;-13.6;NORTH OF ASCENSION ISLAND;282154;715051126
6.6;50;1992-08-26;09:43:11 AM;1.36;-80.19;OFF COAST OF ECUADOR;280391;714847391
7.3;27.4;1992-08-19;02:04:37 AM;42.12;73.6;KYRGYZSTAN;274840;714215077
6.4;10.9;1992-08-11;03:14:54 PM;32.61;141.89;SOUTH OF HONSHU, JAPAN;269204;713571294
6.9;13.6;1992-08-07;06:19:20 PM;57.59;-142.94;GULF OF ALASKA;266242;713236760
6.4;105.8;1992-08-04;09:08:43 PM;-12.13;166.59;SANTA CRUZ ISLANDS;263976;712987723
6.6;484.4;1992-08-02;12:03:20 PM;-7.12;121.76;FLORES SEA;262277;712782200
6.6;10;1992-07-20;07:46:47 AM;78.63;5.49;SVALBARD REGION;254145;711643607
7.2;381.6;1992-07-11;10:44:20 AM;-22.5;-178.39;SOUTH OF FIJI ISLANDS;246084;710876660
6.5;19.9;1992-07-10;09:31:27 AM;44.62;149.48;KURIL ISLANDS;245216;710785887
7.2;1.1;1992-06-28;11:57:35 AM;34.25;-116.48;SOUTHERN CALIFORNIA;258085;709757855
7;23.1;1992-05-27;05:13:39 AM;-11.11;165.22;SANTA CRUZ ISLANDS;257540;706968819
6.5;0;1992-05-21;04:59:57 AM;41.53;88.81;SOUTHERN XINJIANG, CHINA;252743;706449597
7.3;50.7;1992-05-17;10:15:33 AM;7.21;126.8;MINDANAO, PHILIPPINE ISLANDS;249236;706122933
7.1;32.8;1992-05-17;09:49:18 AM;7.3;126.75;MINDANAO, PHILIPPINE ISLANDS;249224;706121358
7.2;60.9;1992-05-15;07:05:05 AM;-6.09;147.57;EASTERN NEW GUINEA REG., P.N.G.;247622;705938705
6.7;22.2;1992-04-26;11:18:26 AM;40.47;-124.36;NEAR COAST OF NORTHERN CALIF.;255794;704312306
7.1;15.1;1992-04-25;06:06:04 PM;40.36;-124.05;NEAR COAST OF NORTHERN CALIF.;255242;704250364
6.6;25.8;1992-04-18;09:16:52 AM;-5.46;102.94;SOUTHERN SUMATERA, INDONESIA;249678;703613812
6.7;10;1992-04-06;01:54:40 PM;50.65;-130.06;VANCOUVER ISLAND REGION;241871;702593680
6.4;50;1992-04-06;07:16:12 PM;15.41;-92.84;MEXICO-GUATEMALA BORDER REGION;242145;702612972
6.5;47.6;1992-04-03;03:19:54 AM;-5.7;151.14;NEW BRITAIN REGION, P.N.G.;239546;702299994
6.7;22.6;1992-03-13;05:18:39 PM;39.72;39.63;TURKEY;246471;700535919
6.4;197;1992-03-13;04:01:04 PM;52.42;-178.98;ANDREANOF ISLANDS, ALEUTIAN IS.;246434;700531264
6.6;74.4;1992-03-07;01:53:37 AM;10.23;-84.31;COSTA RICA;242179;699962017
6.4;44.6;1992-03-05;02:39:10 PM;52.87;159.62;OFF EAST COAST OF KAMCHATKA;241344;699835150
6.9;41.7;1992-03-02;12:29:39 PM;52.88;159.88;OFF EAST COAST OF KAMCHATKA;239130;699568179
6.6;65.7;1992-02-27;08:05:26 PM;-6.19;147.58;EASTERN NEW GUINEA REG., P.N.G.;237329;699249926
6.5;35;1992-02-06;01:12:38 AM;-5.71;103.13;SOUTHERN SUMATERA, INDONESIA;224746;697367558
6.7;521.3;1992-01-20;01:37:04 PM;27.93;139.47;BONIN ISLANDS REGION;232859;695943424
6.5;10;1991-12-28;12:52:10 AM;-56.1;-24.72;SOUTH SANDWICH ISLANDS REGION;2836823;693910330
7.1;10;1991-12-27;04:05:58 AM;-55.96;-25.19;SOUTH SANDWICH ISLANDS REGION;2836788;693835558
7.5;24.7;1991-12-22;08:43:13 AM;45.48;151.02;KURIL ISLANDS;2836516;693420193
6.5;18.7;1991-12-13;06:59:06 PM;45.45;151.65;KURIL ISLANDS;2836109;692679546
6.4;48.6;1991-12-13;07:55:09 PM;45.32;151.22;KURIL ISLANDS;2836113;692682909
6.4;10;1991-12-11;05:03:09 PM;-17.78;-115.99;SOUTHERN EAST PACIFIC RISE;2835994;692499789
6.4;60.7;1991-11-26;07:40:48 PM;42.01;142.59;HOKKAIDO, JAPAN REGION;2835345;691213248
7.1;14.9;1991-11-19;10:28:50 PM;4.6;-77.41;NEAR WEST COAST OF COLOMBIA;2834972;690618530
6.8;57.4;1991-11-13;11:12:15 AM;8.38;126.41;MINDANAO, PHILIPPINE ISLANDS;2834703;690059535
6.6;21.4;1991-11-01;04:23:22 PM;-30.25;-177.99;KERMADEC ISLANDS, NEW ZEALAND;2834253;689041402
6.5;188.3;1991-10-18;05:22:53 PM;-24.26;-177.54;SOUTH OF FIJI ISLANDS;2833490;687831773
7.2;34.6;1991-10-14;03:58:14 PM;-9.11;158.47;SOLOMON ISLANDS;2833291;687481094
6.9;579.5;1991-09-30;12:21:47 AM;-20.9;-178.57;FIJI ISLANDS REGION;236959;686215307
6.6;38.3;1991-09-28;08:26:57 PM;-5.8;150.97;NEW BRITAIN REGION, P.N.G.;236391;686114817
6.4;8.5;1991-09-03;09:05:28 AM;-17.86;-116.01;SOUTHERN EAST PACIFIC RISE;223098;683913928
6.9;13.5;1991-08-17;10:17:15 PM;41.85;-125.41;OFF COAST OF NORTHERN CALIFORNIA;230481;682492635
6.4;7;1991-08-16;10:26:16 PM;41.72;-125.42;OFF COAST OF NORTHERN CALIFORNIA;229933;682406776
6.7;12.4;1991-08-08;02:09:44 AM;1.04;122.67;MINAHASSA PENINSULA, SULAWESI;225408;681642584
6.4;218.9;1991-07-14;09:09:12 AM;36.42;71.15;AFGHANISTAN-TAJIKISTAN BORD REG.;228959;679507752
6.8;11;1991-07-13;02:50:14 AM;42.19;-125.65;OFF COAST OF OREGON;228163;679398614
7;112.3;1991-07-06;12:19:49 PM;-13.19;-72.22;CENTRAL PERU;224594;678827989
6.9;28.8;1991-07-04;11:43:10 AM;-8.09;124.68;TIMOR REGION, INDONESIA;223592;678652990
6.4;28.7;1991-07-02;05:14:27 AM;-1.1;99.83;SOUTHERN SUMATERA, INDONESIA;222338;678456867
7.1;558.4;1991-06-23;09:22:29 PM;-26.75;-63.3;SANTIAGO DEL ESTERO PROV., ARG.;2832369;677737349
7.4;55.6;1991-06-20;05:18:55 AM;1.19;122.82;MINAHASSA PENINSULA, SULAWESI;2832224;677420335
6.4;9.7;1991-06-10;05:35:49 PM;23.77;-45.38;NORTHERN MID-ATLANTIC RIDGE;2831732;676600549
6.9;505.4;1991-06-07;11:51:24 AM;-7.11;122.76;FLORES SEA;2831613;676320684
6.8;37.2;1991-05-30;01:17:43 PM;54.59;-161.59;ALASKA PENINSULA;2831238;675634663
6.9;123.6;1991-05-24;08:50:55 PM;-16.54;-70.7;SOUTHERN PERU;2830986;675143455
7;30.7;1991-05-19;12:58:01 AM;1.15;122.98;MINAHASSA PENINSULA, SULAWESI;2830732;674639881
6.7;471.4;1991-05-03;02:14:18 AM;28.09;139.67;BONIN ISLANDS REGION;2830032;673262058
7.3;4;1991-04-22;09:56:51 PM;9.7;-83.07;COSTA RICA;2829490;672382611
6.9;17.2;1991-04-05;04:19:49 AM;-5.97;-77.1;NORTHERN PERU;2828703;670853989
6.5;17.7;1991-03-26;03:58:23 AM;21.71;121.77;TAIWAN REGION;2828242;669988703
6.6;13;1991-03-08;11:36:28 AM;60.86;167.02;EASTERN SIBERIA, RUSSIA;2827447;668460988
6.5;20.2;1991-02-21;02:35:34 AM;58.43;-175.45;BERING SEA;2826805;667132534
7;49.9;1991-02-18;02:37:28 AM;8.91;126.51;MINDANAO, PHILIPPINE ISLANDS;2826646;666873448
6.4;9.9;1991-02-09;04:18:58 PM;-9.91;159.13;SOLOMON ISLANDS;2826290;666145138
6.7;139.8;1991-01-31;11:03:33 PM;35.99;70.45;HINDU KUSH REGION, AFGHANISTAN;2825928;665391813
6.4;72.7;1991-01-25;05:40:20 PM;-2.18;139.21;NEAR NORTH COAST OF IRIAN JAYA;2825641;664854020
6.5;100.2;1991-01-23;01:12:28 AM;51.96;178.81;RAT ISLANDS, ALEUTIAN ISLANDS;2825545;664621948
6.9;18.1;1991-01-05;02:57:11 PM;23.55;95.96;MYANMAR;2824673;663116231
